seen_at,date,ticker,pct_change,rel_volume,direction_hint,action,logged_at,rationale,status,pattern_tag,x21_pct,x63_pct,universe
2026-07-08T22:11:00+00:00,2026-07-08,SPGI,+11.8,0.8,long,skip,2026-07-08T22:14:14+00:00,"+12% distorted by Mobility spinoff completion + upgrade; corporate-action move, no clean forward edge",skip,,-8.64,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,HPE,+17.7,0.7,long,skip,2026-07-10T22:13:00+00:00,"memory/storage supercycle momentum chase into 52w highs on low rel-vol; public catalyst (Samsung 19x profit, DRAM/NAND contract hikes, UBS/Citi/BofA upgrades) fully arbitraged — no differentiated read",skip,,+12.56,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,ANET,+16.9,0.6,long,skip,2026-07-10T22:13:08+00:00,"AI-networking rally into record highs on low rel-vol; analyst-target chase (KeyBanc/BofA $200, 1.6Tbps switch launch) fully covered — no name-specific edge",skip,,+2.54,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,META,+14.8,2.0,long,skip,2026-07-10T22:13:08+00:00,"already a live forward bet (long); rally beta, no separate mover read",skip,,-12.60,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,MRNA,-14.4,1.0,short,skip,2026-07-10T22:13:17+00:00,"profit-taking after +160% YTD/+48% June; RSV EU deal hollow (no-minimum) but already -14% in 5d, biotech squeeze/bounce risk — no short edge into the drop",skip,,+13.93,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,AKAM,+11.5,0.7,long,skip,2026-07-10T22:13:09+00:00,"tech-rally beta, low vol, no name-specific catalyst read",skip,,-9.16,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,STX,+11.0,0.8,long,skip,2026-07-10T22:12:59+00:00,"memory/storage supercycle momentum chase into 52w highs on low rel-vol; public catalyst (Samsung 19x profit, DRAM/NAND contract hikes, UBS/Citi/BofA upgrades) fully arbitraged — no differentiated read",skip,,-10.12,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,AVGO,+11.0,0.4,long,skip,2026-07-10T22:13:08+00:00,"already a live forward bet (long); rally beta, no separate mover read",skip,,+6.80,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,BLDR,-10.6,0.5,short,skip,2026-07-10T22:13:18+00:00,"housing/building-products peer weakness (Fortune Brands/Gibraltar), no name-specific read",skip,,+5.27,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,HPQ,+10.4,0.6,long,skip,2026-07-10T22:13:00+00:00,"memory/storage supercycle momentum chase into 52w highs on low rel-vol; public catalyst (Samsung 19x profit, DRAM/NAND contract hikes, UBS/Citi/BofA upgrades) fully arbitraged — no differentiated read",skip,,+17.12,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,DELL,+10.3,0.6,long,skip,2026-07-10T22:13:00+00:00,"memory/storage supercycle momentum chase into 52w highs on low rel-vol; public catalyst (Samsung 19x profit, DRAM/NAND contract hikes, UBS/Citi/BofA upgrades) fully arbitraged — no differentiated read",skip,,+4.20,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,LITE,+10.1,0.6,long,skip,2026-07-10T22:13:08+00:00,"AI-networking rally into record highs on low rel-vol; analyst-target chase (KeyBanc/BofA $200, 1.6Tbps switch launch) fully covered — no name-specific edge",skip,,+2.72,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,SNDK,+9.8,0.9,long,skip,2026-07-10T22:13:00+00:00,"memory/storage supercycle momentum chase into 52w highs on low rel-vol; public catalyst (Samsung 19x profit, DRAM/NAND contract hikes, UBS/Citi/BofA upgrades) fully arbitraged — no differentiated read",skip,,-29.23,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,NTAP,+9.5,1.0,long,skip,2026-07-10T22:13:00+00:00,"memory/storage supercycle momentum chase into 52w highs on low rel-vol; public catalyst (Samsung 19x profit, DRAM/NAND contract hikes, UBS/Citi/BofA upgrades) fully arbitraged — no differentiated read",skip,,+18.04,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,PSKY,-9.4,1.0,short,skip,2026-07-10T22:13:18+00:00,no readable name-specific catalyst; thin read,skip,,+6.12,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,CIEN,+9.1,0.3,long,skip,2026-07-10T22:13:09+00:00,"already a live forward bet (long); rally beta, no separate mover read",skip,,-16.15,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,BKR,+9.1,0.6,long,skip,2026-07-10T22:13:09+00:00,"energy/oil-services bounce with crude, no differentiated read",skip,,+8.34,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,ARE,-8.9,0.7,short,skip,2026-07-10T22:13:18+00:00,"life-science REIT rate weakness, no specific catalyst identified",skip,,+2.62,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,INTC,-8.7,0.5,short,skip,2026-07-10T22:13:18+00:00,"18A yield delay + AMD DC-rev lead are real thesis-breakers, but battleground short into Jul23 earnings binary after -21% wk — event risk too high",skip,,+8.62,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,CPRT,-8.3,0.7,short,skip,2026-07-10T22:13:18+00:00,no identifiable name-specific catalyst; thin read,skip,,-4.61,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,NVDA,+8.3,0.9,long,skip,2026-07-10T22:13:08+00:00,"AI-networking rally into record highs on low rel-vol; analyst-target chase (KeyBanc/BofA $200, 1.6Tbps switch launch) fully covered — no name-specific edge",skip,,+3.70,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,CDW,+8.3,0.6,long,skip,2026-07-10T22:13:01+00:00,"memory/storage supercycle momentum chase into 52w highs on low rel-vol; public catalyst (Samsung 19x profit, DRAM/NAND contract hikes, UBS/Citi/BofA upgrades) fully arbitraged — no differentiated read",skip,,-8.68,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,OXY,+8.1,0.7,long,skip,2026-07-10T22:13:09+00:00,"oil bounce beta, no name-specific catalyst read",skip,,+3.82,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,WDC,+8.1,0.4,long,skip,2026-07-10T22:13:00+00:00,"memory/storage supercycle momentum chase into 52w highs on low rel-vol; public catalyst (Samsung 19x profit, DRAM/NAND contract hikes, UBS/Citi/BofA upgrades) fully arbitraged — no differentiated read",skip,,-24.28,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,VRTX,-8.1,0.8,short,skip,2026-07-10T22:13:17+00:00,"acquirer-weakness on Crinetics $10B M&A — known mechanical reaction, no edge",skip,,-5.91,,sp500
2026-07-10T22:11:07+00:00,2026-07-10,CSCO,+8.1,0.9,long,skip,2026-07-10T22:13:08+00:00,"AI-networking rally into record highs on low rel-vol; analyst-target chase (KeyBanc/BofA $200, 1.6Tbps switch launch) fully covered — no name-specific edge",skip,,-0.40,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,APP,-18.6,1.8,short,skip,2026-07-13T22:15:30+00:00,"semi/AI selloff on BofA AI-bubble note — sector beta, no clean idiosyncratic catalyst",skip,,+31.51,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,MRNA,-18.1,0.9,short,take,2026-07-13T22:15:33+00:00,"JPM reaffirmed Sell, precarious cash, $950M litigation due Q3, Q2 rev guided to collapse $50-100M, mean PT $38 vs ~$68 — durable idiosyncratic bear, not just sector",taken,,+12.68,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,INTC,-15.6,0.8,short,skip,2026-07-13T22:15:31+00:00,"18A yield delay + AMD data-center lead, but +270% YTD & binary Q2 earnings ~7/23 inside window — no clean directional edge",skip,,+11.82,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,CBOE,+13.1,0.7,long,skip,2026-07-13T22:15:32+00:00,"volatility/geopolitics beneficiary + earnings 7/31 — macro beta, not a readable idiosyncratic edge",skip,,+0.33,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,MRVL,-12.7,0.4,short,skip,2026-07-13T22:15:31+00:00,"semi/AI selloff on BofA AI-bubble note — sector beta, no clean idiosyncratic catalyst",skip,,+7.05,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,OXY,+12.3,1.3,long,skip,2026-07-13T22:15:29+00:00,"oil +7% on Iran MOU end / Hormuz threat — energy/materials sector & geopolitical beta, not name-specific; can't read geopolitics",skip,,+5.74,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,AXON,-12.1,0.8,short,skip,2026-07-13T22:15:32+00:00,"profit-take after +40% ICE-contract/Trump-stake rally; CEO 10b5-1 sale is a non-signal — 74x, no edge",skip,,-13.78,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,GNRC,-12.0,0.6,short,skip,2026-07-13T22:15:32+00:00,"valuation de-rate (73x P/E, 57% above GF value) with no fresh catalyst — drift, not readable",skip,,+6.60,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,PSX,+11.8,1.1,long,skip,2026-07-13T22:15:29+00:00,"oil +7% on Iran MOU end / Hormuz threat — energy/materials sector & geopolitical beta, not name-specific; can't read geopolitics",skip,,+8.88,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,DOW,+11.1,1.0,long,skip,2026-07-13T22:15:30+00:00,"oil +7% on Iran MOU end / Hormuz threat — energy/materials sector & geopolitical beta, not name-specific; can't read geopolitics",skip,,+0.64,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,AKAM,+11.0,0.6,long,take,2026-07-13T22:15:33+00:00,AI-agent security framework launch (Visa/Experian partners) + $205M LayerX buy + Oppenheimer Outperform $180 vs $118; name-specific AI-security re-rating,taken,,-9.98,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,BLDR,-10.7,0.5,short,skip,2026-07-13T22:15:31+00:00,"housing cyclical hit by risk-off yields/oil spike — macro beta, no BLDR-specific catalyst",skip,,+2.57,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,MPC,+10.4,0.8,long,skip,2026-07-13T22:15:29+00:00,"oil +7% on Iran MOU end / Hormuz threat — energy/materials sector & geopolitical beta, not name-specific; can't read geopolitics",skip,,+8.39,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,FANG,+10.3,0.9,long,skip,2026-07-13T22:15:29+00:00,"oil +7% on Iran MOU end / Hormuz threat — energy/materials sector & geopolitical beta, not name-specific; can't read geopolitics",skip,,+3.29,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,TER,-10.1,0.5,short,skip,2026-07-13T22:15:31+00:00,"semi/AI selloff on BofA AI-bubble note — sector beta, no clean idiosyncratic catalyst",skip,,-4.96,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,LYB,+10.1,1.1,long,skip,2026-07-13T22:15:30+00:00,"oil +7% on Iran MOU end / Hormuz threat — energy/materials sector & geopolitical beta, not name-specific; can't read geopolitics",skip,,+6.78,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,HPQ,+9.6,0.8,long,skip,2026-07-13T22:15:32+00:00,sympathy to HPE/AI-hardware rotation — no idiosyncratic catalyst,skip,,+15.54,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,GEV,-9.5,0.6,short,skip,2026-07-13T22:15:31+00:00,"sympathy to Barclays Siemens-Energy peak-cycle cut + AI-datacenter unwind — thematic, no GEV catalyst",skip,,+7.57,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,HPE,+9.5,0.6,long,skip,2026-07-13T22:15:32+00:00,"post-earnings drift on beat+raise but +75% 90d into an AI-infra unwind tape — poor timing, thin edge",skip,,+7.23,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,VLO,+9.4,0.8,long,skip,2026-07-13T22:15:29+00:00,"oil +7% on Iran MOU end / Hormuz threat — energy/materials sector & geopolitical beta, not name-specific; can't read geopolitics",skip,,+5.39,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,META,+9.4,0.9,long,skip,2026-07-13T22:15:33+00:00,already a live long bet (6/24) — do not re-bet the same name,skip,,-11.86,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,VRTX,-9.3,0.6,short,skip,2026-07-13T22:15:33+00:00,"biotech sector flush (XBI -4%) — sector beta, no VRTX-specific catalyst",skip,,-8.71,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,IFF,-9.3,1.1,short,skip,2026-07-13T22:15:30+00:00,"oil +7% on Iran MOU end / Hormuz threat — energy/materials sector & geopolitical beta, not name-specific; can't read geopolitics",skip,,-11.34,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,RMD,-9.1,1.1,short,skip,2026-07-13T22:15:33+00:00,MS downgrade to EW but GLP-1/Philips-reentry overhang is well-worn & analyst fair value $256 > price — thin fresh edge,skip,,-14.00,,sp500
2026-07-13T22:11:40+00:00,2026-07-13,COP,+8.9,0.7,long,skip,2026-07-13T22:15:29+00:00,"oil +7% on Iran MOU end / Hormuz threat — energy/materials sector & geopolitical beta, not name-specific; can't read geopolitics",skip,,+10.07,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,IBM,-30.1,3.4,short,skip,2026-07-15T22:19:57+00:00,"worst day since 1987 on prelim Q2 warning; FY outlook DEFERRED to Jul22 call (7d, inside window) = binary event risk, coin-flip direction. capex-reprioritization to hardware could be timing or structural software-moat erosion; no differentiated read",skip,,-5.42,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,PYPL,+24.7,5.3,long,skip,2026-07-15T22:19:57+00:00,"unconfirmed $53B Stripe/Advent bid @$60.50 (28% prem); stock ~$55 = ~10% spread already prices deal skepticism (severe payments antitrust, financing-dependent). merger-arb, not our read",skip,,+3.19,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,ERIE,-16.4,2.6,short,skip,2026-07-15T22:19:57+00:00,insurance-sector drag on loss-cost fears; no specific readable catalyst for ERIE itself,skip,,-9.61,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,APP,-13.3,0.8,short,skip,2026-07-15T22:20:06+00:00,-13% on 0.8x volume = drift not event; no clean catalyst,skip,,+31.65,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,META,+13.0,1.0,long,skip,2026-07-15T22:19:58+00:00,already hold open META long bet (2026-06-24); no re-bet,skip,,-14.09,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,PNR,-12.2,5.6,short,take,2026-07-15T22:19:57+00:00,"graduated to scored bet: guidance-cut-overreaction, transitory pool destocking reversal, washed out at 52wk-low",taken,,+1.38,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,IVZ,+12.1,0.9,long,skip,2026-07-15T22:20:16+00:00,"bank/asset-mgr earnings-season move; covered large-cap financial, no differentiated read",skip,,+3.18,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,GS,+11.9,1.2,long,skip,2026-07-15T22:20:15+00:00,"bank/asset-mgr earnings-season move; covered large-cap financial, no differentiated read",skip,,-8.44,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,PGR,-11.9,1.9,short,skip,2026-07-15T22:19:57+00:00,"beat Q2 EPS $5.67 but June combined-ratio deteriorated 86.6->90.0 (loss costs > premium); auto underwriting-cycle turn is a macro call, hard to time on 1mo data. no edge",skip,,+2.13,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,MOS,+11.6,0.6,long,skip,2026-07-15T22:20:07+00:00,"fertilizer up on commodity move; macro/commodity, no company-specific read",skip,,-6.95,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,MRVL,-11.0,0.5,short,skip,2026-07-15T22:20:07+00:00,-11% on 0.5x volume = low-vol drift; no clean event,skip,,-14.37,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,PANW,+10.4,0.9,long,skip,2026-07-15T22:20:16+00:00,"cyber up on sector strength; covered large-cap, no differentiated read",skip,,+8.25,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,BLK,+10.4,1.7,long,skip,2026-07-15T22:20:15+00:00,"bank/asset-mgr earnings-season move; covered large-cap financial, no differentiated read",skip,,+5.19,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,AXON,-9.8,0.5,short,skip,2026-07-15T22:20:07+00:00,-9.8% on 0.5x volume = drift; no catalyst,skip,,-10.01,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,BBY,+9.4,1.1,long,skip,2026-07-15T22:20:07+00:00,retail +9%; no specific readable catalyst,skip,,-3.55,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,COF,+8.8,0.9,long,skip,2026-07-15T22:20:15+00:00,"bank/asset-mgr earnings-season move; covered large-cap financial, no differentiated read",skip,,+2.00,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,SYF,+8.5,0.5,long,skip,2026-07-15T22:20:15+00:00,"bank/asset-mgr earnings-season move; covered large-cap financial, no differentiated read",skip,,+4.66,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,NDAQ,+8.3,1.1,long,skip,2026-07-15T22:20:15+00:00,"bank/asset-mgr earnings-season move; covered large-cap financial, no differentiated read",skip,,-0.07,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,KKR,+8.2,1.3,long,skip,2026-07-15T22:20:16+00:00,"bank/asset-mgr earnings-season move; covered large-cap financial, no differentiated read",skip,,+8.81,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,CRWD,+8.2,1.0,long,skip,2026-07-15T22:20:16+00:00,"cyber up on sector strength; covered large-cap, no differentiated read",skip,,+7.07,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,BNY,+8.1,1.9,long,skip,2026-07-15T22:20:16+00:00,"bank/asset-mgr earnings-season move; covered large-cap financial, no differentiated read",skip,,-2.35,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,EXPD,+8.1,0.6,long,skip,2026-07-15T22:20:07+00:00,freight-forwarder up; no specific catalyst read,skip,,-0.82,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,HCA,-7.7,1.4,short,skip,2026-07-15T22:20:07+00:00,"hospital -7.7%; no specific readable catalyst (policy noise), no edge",skip,,-3.12,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,YUM,-7.7,1.8,short,skip,2026-07-15T22:20:07+00:00,-7.7% on 1.8x vol; no confirmed company-specific catalyst read,skip,,+4.44,,sp500
2026-07-15T22:13:30+00:00,2026-07-15,AMP,+7.5,0.6,long,skip,2026-07-15T22:20:16+00:00,"bank/asset-mgr earnings-season move; covered large-cap financial, no differentiated read",skip,,+3.74,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,SNDK,-29.3,1.6,short,skip,2026-07-17T22:15:15+00:00,"memory-complex crowded-trade unwind (SK Hynix/Samsung-led bear market); real shortage tailwind vs positioning washout = two-sided, most-arbitraged trade of 2026, no name edge",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,IBM,-26.0,1.4,short,skip,2026-07-17T22:15:26+00:00,"worst-day-ever -26% on Q2 warning (software->hardware budget shift); full Q2 report 7/22 inside window = binary event, no edge on bounce vs continuation",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,PYPL,+22.1,1.2,long,skip,2026-07-17T22:15:26+00:00,"M&A: Stripe/Advent $60.50 bid REJECTED as inadequate; binary deal outcome (antitrust risk vs sweetened/counter bid), most of spread already captured at ~54.5 — merger-arb coin-flip, no edge",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,MRVL,-20.0,0.6,short,skip,2026-07-17T22:15:16+00:00,"broad semi/AI-spend selloff beta (vol 0.6x); market-wide not name-specific, thin read",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,GLW,-19.0,0.8,short,skip,2026-07-17T22:15:16+00:00,optical/AI-infra beta in the market-wide selloff; thin read,skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,CIEN,-18.7,1.1,short,skip,2026-07-17T22:15:02+00:00,"already a live bet (CIEN long 21d post-earnings-drift, opened 6/28)",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,WDC,-18.1,1.1,short,skip,2026-07-17T22:15:15+00:00,"memory/storage crowded-trade unwind; two-sided (shortage tailwind vs positioning washout), most-arbitraged 2026 trade, no name edge",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,PNR,-18.0,2.4,short,skip,2026-07-17T22:15:02+00:00,"already a live bet (PNR long 63d guidance-cut-overreaction, opened 7/15)",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,APP,-16.3,1.0,short,skip,2026-07-17T22:15:16+00:00,"high-beta adtech/AI risk-off; no name-specific catalyst, thin read",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,ISRG,-15.1,4.6,short,skip,2026-07-17T22:15:26+00:00,"Q2 beat but guidance held, not raised; US procedure moderation from ACA subsidy-expiry deferrals is a DURABLE headwind — negative read is structural, two-sided, no clean edge",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,SMCI,-14.6,0.5,short,skip,2026-07-17T22:15:16+00:00,AI-server semi beta (vol 0.5x) + idiosyncratic accounting baggage; thin read,skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,COHR,-14.5,1.1,short,skip,2026-07-17T22:15:16+00:00,"optical/AI-infra semi beta; market-wide selloff, thin read",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,CDNS,-14.1,2.2,short,skip,2026-07-17T22:15:17+00:00,"EDA down on semi-capex/AI-spend contagion; no confirmed name-specific catalyst, thin read",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,CTAS,+13.8,1.4,long,take,2026-07-17T22:15:01+00:00,Q4 double beat + FY27 guide above consensus; BofA/GS upgraded to Buy (PT 230-231). Defensive quality compounder INSULATED from the semi/AI-spend selloff hammering the tape — clean beat-and-raise PEAD long.,taken,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,SNPS,-13.7,2.5,short,skip,2026-07-17T22:15:17+00:00,"EDA contagion (semi-capex/AI-spend worry); no confirmed name catalyst, thin read",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,STX,-13.5,1.4,short,skip,2026-07-17T22:15:16+00:00,"storage/memory crowded-trade unwind; two-sided, arbitraged complex, no name edge",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,INTC,-13.5,1.0,short,skip,2026-07-17T22:15:16+00:00,semi beta + idiosyncratic turnaround baggage; thin read,skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,MU,-13.3,1.2,short,skip,2026-07-17T22:15:02+00:00,"already a live bet (MU long 21d, opened 6/25)",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,FLEX,-12.2,0.5,short,skip,2026-07-17T22:15:16+00:00,"EMS/semi beta (vol 0.5x); market-wide, thin read",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,AMAT,-12.1,0.8,short,skip,2026-07-17T22:15:17+00:00,"semi-cap equipment beta (vol 0.8x); market-wide selloff, thin read",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,AMD,-11.1,1.0,short,skip,2026-07-17T22:15:17+00:00,"semi beta; market-wide AI-spend selloff, thin read",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,HOOD,-10.7,0.8,short,skip,2026-07-17T22:15:26+00:00,"high-beta risk-off; no name-specific catalyst, thin read",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,LRCX,-10.6,0.9,short,skip,2026-07-17T22:15:17+00:00,"semi-cap equipment beta; market-wide selloff, thin read",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,ELV,-10.4,1.2,short,skip,2026-07-17T22:15:26+00:00,"managed-care medical-cost blowup (BER 88.9%, +260bps), guide raise < beat; sector-wide utilization problem in a deeply-beaten group — chasing a structural short, no edge",skip,,,,sp500
2026-07-17T22:11:04+00:00,2026-07-17,TER,-10.4,0.6,short,skip,2026-07-17T22:15:17+00:00,"semi-test beta (vol 0.6x); market-wide, thin read",skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,IBM,-26.6,1.2,short,skip,2026-07-20T22:14:45+00:00,"Preannounced Q2 miss (worst day since 1968); structural software/mainframe->AI-server rotation, not a one-off. Full report 7/22 = binary event risk inside window; no clean asymmetry.",skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,PYPL,+19.2,1.4,long,skip,2026-07-20T22:14:45+00:00,"+19% on $53B Stripe/Advent takeover bid ($60.50); trades below bid = merger-arb spread on antitrust/financing risk. Binary deal outcome, not a readable durable edge.",skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,PNR,-18.8,1.5,short,skip,2026-07-20T22:14:45+00:00,"Already a live bet (long, 7/15, guidance-cut-overreaction); not re-betting.",skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,SNDK,-16.9,1.0,short,skip,2026-07-20T22:14:46+00:00,"Memory/storage in a sector-wide bear market (SK Hynix/Samsung/Micron drag + memory-cost fear). Market-wide, not name-specific.",skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,GLW,-16.4,0.4,short,skip,2026-07-20T22:14:46+00:00,"Corning caught in the broad semi/AI-spend selloff; 0.4x vol, no name-specific catalyst read.",skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,CIEN,-15.0,0.5,short,skip,2026-07-20T22:14:46+00:00,"Already a live bet (long, 6/28, post-earnings-drift).",skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,SMCI,-13.8,0.4,short,skip,2026-07-20T22:14:46+00:00,"AI-server name in the sector selloff; 0.4x vol, high-beta; no differentiated read.",skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,ISRG,-13.3,2.3,short,skip,2026-07-20T22:14:46+00:00,"Beat Q2 but soft FY procedure-growth guide + da Vinci Class II recall + benign-surgery deferral = real demand moderation, not overreaction. No clean long.",skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,SNPS,-12.8,1.2,short,skip,2026-07-20T22:14:46+00:00,"Same Kimi-K3 EDA-moat fear as CDNS; taking CDNS as the cleaner pure-play, not double-betting one catalyst.",skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,CDNS,-12.7,0.9,short,take,2026-07-20T22:14:57+00:00,EDA moat fear on Kimi-K3 45nm open-source demo — generations behind the 2/3nm frontier where the moat is deepest; BNP says buy the dip. Name-specific overreaction on a wide-moat compounder -> graduates to a long bet.,taken,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,WDC,-12.3,0.5,short,skip,2026-07-20T22:14:57+00:00,"Storage in the memory-cost/sector bear market; market-wide, no name-specific read.",skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,MRNA,-11.2,0.4,short,skip,2026-07-20T22:14:57+00:00,"Already a live bet (short, 7/13, analyst-rerating).",skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,ABT,+11.2,0.9,long,skip,2026-07-20T22:14:57+00:00,"+11% likely beat/raise but didn't read the catalyst deeply enough for conviction; thin read = skip, not a coin-flip take.",skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,DELL,-10.6,0.6,short,skip,2026-07-20T22:14:58+00:00,AI-server hardware in the sector selloff; 0.6x vol; market-wide.,skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,MRVL,-10.4,0.5,short,skip,2026-07-20T22:14:58+00:00,Semi in the sector-wide selloff; 0.5x vol; market-wide.,skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,PSKY,-10.3,1.0,short,skip,2026-07-20T22:14:58+00:00,No clear name-specific catalyst identified; thin read.,skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,ELV,-10.1,0.8,short,skip,2026-07-20T22:14:58+00:00,"Managed-care selloff on elevated medical-cost/MLR pressure (ongoing structural sector deterioration), not an overreaction.",skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,CDW,-9.9,0.9,short,skip,2026-07-20T22:14:58+00:00,IT reseller on tech-spend/AI-capex-rotation fear; no differentiated name-specific read.,skip,,,,sp500
